FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/02/19;ES38;1=;618;660;944;1067;1004;838;690;707;559;451;249;165
01/02/19;ES38;2-;58;24;14;8;15;33;104;848;960;683;429;448
01/02/19;ES38;2=;437;411;597;483;537;559;551;478;391;295;178;107
01/02/19;ES39;1-;497;360;125;55;57;61;170;694;2954;3149;2275;1584
01/02/19;ES39;1=;1516;1539;1625;2342;2208;1791;1680;1570;1547;1511;1266;735
01/02/19;ES39;2-;572;423;148;82;55;67;134;548;2137;2281;1686;1410
01/02/19;ES39;2=;1535;1698;2198;2947;2897;2849;2284;1909;1730;1764;1419;968
01/02/19;ES40;1-;334;275;185;215;258;466;2581;2892;2561;2083;2146;2275
01/02/19;ES40;1=;2343;2865;2519;2276;2260;2279;2048;1927;1964;1078;855;730
01/02/19;ES40;2-;269;206;110;124;204;715;1901;2291;1995;1675;1695;1813
01/02/19;ES40;2=;1970;2551;2452;2085;1993;1863;1792;1861;1597;991;793;744
01/02/19;ES41;1-;145;131;115;105;178;327;1289;1331;1071;982;1023;1065
01/02/19;ES41;1=;1083;1107;1022;960;1045;1044;996;1048;803;565;421;404
01/02/19;ES41;2-;108;81;71;54;117;206;588;922;992;768;787;867
01/02/19;ES41;2=;928;1253;1370;1117;1052;955;855;816;725;476;339;289
01/02/19;ES42;1-;272;218;192;135;156;222;517;828;910;916;910;1011
01/02/19;ES42;1=;1075;1080;921;932;939;1087;936;864;722;522;409;495
01/02/19;ES42;2-;138;90;75;57;64;253;829;1589;1530;1141;1116;1142
01/02/19;ES42;2=;1137;1423;1221;1142;1223;1010;893;891;846;502;422;397
01/02/19;ES43;1-;663;198;103;70;101;121;275;907;1214;898;766;718
01/02/19;ES43;1=;740;702;819;697;811;769;727;864;712;582;376;313
01/02/19;ES43;2-;372;259;178;126;109;100;146;245;105;460;502;551
01/02/19;ES43;2=;610;658;696;621;585;605;620;630;642;595;470;374
01/02/19;ES44;1-;850;743;569;445;380;452;939;1695;1830;1717;1813;1777
01/02/19;ES44;1=;1839;2173;2061;1851;1832;1702;1640;1738;1541;1537;1090;1142
01/02/19;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/02/19;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/02/19;ES45;1-;856;721;219;456;303;924;2569;2563;1782;1565;1588;1762
01/02/19;ES45;1=;1736;1821;1640;1665;1686;1623;1477;1611;1276;933;833;853
01/02/19;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/02/19;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/02/19;ES46;1-;102;68;95;74;173;535;772;825;850;735;816;785
01/02/19;ES46;1=;1000;1085;922;878;1076;1062;1043;1022;753;524;355;280
01/02/19;ES46;2-;96;87;46;57;102;343;743;1018;894;815;787;851
01/02/19;ES46;2=;886;1035;997;993;962;955;990;903;741;568;353;254
01/02/19;ES47;1-;187;114;89;87;126;414;788;1071;925;868;847;924
01/02/19;ES47;1=;999;934;910;1014;998;995;976;937;822;654;529;470
01/02/19;ES47;2-;289;252;88;83;129;299;562;684;718;668;701;792
01/02/19;ES47;2=;761;871;893;800;810;738;722;717;699;524;377;491
01/02/19;ES48;1-;77;46;41;37;102;1342;2827;2706;1968;1038;933;913
01/02/19;ES48;1=;910;1158;1018;1028;910;969;906;842;689;479;317;229
01/02/19;ES48;2-;91;61;65;60;119;212;632;770;841;745;850;902
01/02/19;ES48;2=;1273;2460;2342;1761;1576;1356;1151;943;776;505;362;242
01/02/19;ES49;1-;127;61;21;38;53;203;1215;1135;850;701;651;683
01/02/19;ES49;1=;754;796;791;741;768;716;623;649;470;358;295;302
01/02/19;ES49;2-;89;60;61;51;37;36;69;219;345;411;385;378
01/02/19;ES49;2=;433;466;627;788;690;731;552;485;428;356;257;141
01/02/19;ES50;1-;189;131;83;62;50;96;91;305;489;479;412;460
01/02/19;ES50;1=;491;528;580;53;542;568;485;415;424;409;322;232
01/02/19;ES50;2-;112;61;58;48;44;90;78;254;503;440;345;400
01/02/19;ES50;2=;386;540;314;464;474;488;474;384;349;241;206;170
01/02/19;ES51;1-;95;60;41;38;35;121;109;228;493;700;525;497
01/02/19;ES51;1=;550;526;671;793;654;670;508;492;451;419;251;171
01/02/19;ES51;2-;96;47;45;30;33;46;87;307;598;484;605;414
01/02/19;ES51;2=;439;732;478;395;403;519;490;393;409;318;194;210
01/02/19;ES52;1-;115;66;55;37;41;74;87;268;790;509;601;571
01/02/19;ES52;1=;586;637;734;602;760;792;708;606;607;288;186;205
01/02/19;ES52;2-;96;58;30;37;32;80;176;457;329;284;298;255
01/02/19;ES52;2=;347;394;554;63;479;499;467;446;263;176;179;155
01/02/19;ES53;1-;98;127;51;32;29;29;83;114;208;258;213;226
01/02/19;ES53;1=;241;239;265;281;266;252;284;276;285;258;252;203
01/02/19;ES53;2-;248;196;147;124;70;127;343;400;384;416;356;375
01/02/19;ES53;2=;427;410;428;393;405;439;491;470;505;392;415;336
01/02/19;ES54;1-;95;67;47;38;30;30;84;167;215;235;242;273
01/02/19;ES54;1=;276;297;298;232;249;269;285;276;263;256;206;152
01/02/19;ES54;2-;107;60;40;55;16;37;72;120;371;375;321;321
01/02/19;ES54;2=;360;393;418;408;448;415;452;429;434;316;304;226
01/02/19;ES55;1-;51;28;17;11;17;22;62;96;285;266;270;282
01/02/19;ES55;1=;316;278;272;257;283;297;303;307;257;212;166;100
01/02/19;ES55;2-;38;13;12;11;11;40;59;96;207;225;201;233
01/02/19;ES55;2=;299;261;292;274;245;302;330;277;221;192;131;85
01/02/19;ES56;1-;37;19;13;24;50;140;532;833;287;225;140;116
01/02/19;ES56;1=;396;1059;1131;914;688;606;532;430;304;193;135;118
01/02/19;ES56;2-;43;31;34;22;51;336;1025;1101;744;224;375;279
01/02/19;ES56;2=;416;365;362;404;316;301;298;302;206;147;111;98
01/02/19;ES57;1-;42;15;18;50;52;202;698;1031;709;501;549;539
01/02/19;ES57;1=;653;780;599;870;992;771;737;702;582;459;320;259
01/02/19;ES57;2-;35;22;20;18;42;167;553;1068;727;535;591;589
01/02/19;ES57;2=;662;945;965;939;838;800;776;683;588;344;182;164
01/02/19;ES58;1-;41;27;18;15;32;102;336;635;452;329;324;325
01/02/19;ES58;1=;387;531;680;615;497;471;414;398;321;216;148;113
01/02/19;ES58;2-;27;14;10;15;29;69;252;415;333;238;253;304
01/02/19;ES58;2=;334;355;384;370;472;325;327;340;279;177;104;81
01/02/19;ES59;1-;30;39;15;23;26;70;109;183;191;162;159;147
01/02/19;ES59;1=;199;188;204;213;194;198;208;225;189;126;119;99
01/02/19;ES59;2-;33;13;22;16;40;130;183;221;211;166;196;160
01/02/19;ES59;2=;196;177;154;261;229;238;237;201;140;91;95;54
01/02/19;ES60;1-;94;78;65;64;89;174;0;0;767;657;721;682
01/02/19;ES60;1=;683;622;491;539;656;687;644;600;444;262;205;184
01/02/19;ES60;2-;131;77;62;47;56;90;241;0;478;511;606;683
01/02/19;ES60;2=;786;842;696;612;698;691;712;702;618;416;283;266
02/02/19;ES01;1-;354;225;135;105;145;679;2337;1947;2630;2333;2250;2334
02/02/19;ES01;1=;2253;2353;1959;2219;2112;2306;2391;2101;1569;1071;935;852
02/02/19;ES01;2-;251;144;100;131;148;316;799;1422;1662;1404;1584;1620
02/02/19;ES01;2=;1546;1519;1438;1558;1626;1754;1675;1507;1311;784;641;583
02/02/19;ES02;1-;259;174;111;115;128;305;848;1350;1287;1227;1179;1201
02/02/19;ES02;1=;1279;1187;1082;1091;1215;1282;1240;1175;961;721;536;508
02/02/19;ES02;2-;241;186;120;137;233;654;1489;1599;1633;1457;1236;1287
02/02/19;ES02;2=;1187;1267;1173;1235;1184;1256;1202;1197;1169;804;626;550
02/02/19;ES03;1-;157;105;79;105;172;843;2875;2726;2564;2616;2084;1943
02/02/19;ES03;1=;1779;2102;1929;2028;2101;2089;1909;1791;1385;786;554;370
02/02/19;ES03;2-;160;89;66;67;69;166;531;1104;1109;1218;1696;1883
02/02/19;ES03;2=;1875;2098;1864;1462;1934;2052;1932;1856;1235;779;479;394
02/02/19;ES04;1-;150;72;44;48;63;335;1233;1393;1281;1076;987;922
02/02/19;ES04;1=;949;821;808;1107;1148;1203;1197;1114;872;514;318;267
02/02/19;ES04;2-;95;51;35;35;32;169;542;942;813;742;858;758
02/02/19;ES04;2=;844;876;708;969;1002;1183;1152;1106;771;477;292;257
02/02/19;ES05;1-;748;436;370;294;387;733;1397;1899;2048;2223;2376;2806
02/02/19;ES05;1=;2922;3342;2935;2871;3246;3388;3413;3313;2510;1831;1495;1383
02/02/19;ES05;2-;166;114;94;117;342;1336;2317;2129;1930;2052;1776;1675
02/02/19;ES05;2=;1628;1801;1881;1752;1839;1907;1908;1700;1333;835;530;317
02/02/19;ES06;1-;60;25;24;17;51;248;995;990;918;921;959;909
02/02/19;ES06;1=;873;911;887;892;965;983;984;853;601;342;230;139
02/02/19;ES06;2-;89;45;31;25;45;186;645;942;728;810;894;823
02/02/19;ES06;2=;913;969;885;926;925;893;828;880;605;331;214;152
02/02/19;ES07;1-;877;427;227;157;118;210;762;2173;2880;2536;2127;2265
02/02/19;ES07;1=;2680;3102;4092;3966;3490;3848;4129;4309;3718;2847;1976;1170
02/02/19;ES07;2-;439;201;106;107;179;578;3807;5419;4680;3974;3324;2758
02/02/19;ES07;2=;2627;2700;3324;3132;3026;2975;3019;2871;2731;2111;1304;718
02/02/19;ES08;1-;504;427;318;271;302;456;1045;1068;1171;1082;1161;1071
02/02/19;ES08;1=;1081;1169;1125;1159;1212;1268;1342;1302;1099;1039;935;966
02/02/19;ES08;2-;472;310;252;263;399;721;1369;1330;1395;1281;1363;1116
02/02/19;ES08;2=;1186;1118;1031;1213;1187;1133;1219;1178;1168;1047;959;849
02/02/19;ES09;1-;505;370;304;297;342;470;747;840;842;985;912;1070
02/02/19;ES09;1=;1191;1097;1023;1065;1301;1076;1199;1098;931;832;808;753
02/02/19;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES10;1-;197;104;77;51;52;94;213;471;710;565;330;643
02/02/19;ES10;1=;591;563;580;525;684;734;658;803;682;515;420;242
02/02/19;ES10;2-;187;109;60;63;60;133;320;567;612;495;329;635
02/02/19;ES10;2=;589;592;629;624;637;690;738;676;692;629;449;321
02/02/19;ES11;1-;1864;649;226;97;87;116;494;4115;6029;5613;5513;4868
02/02/19;ES11;1=;3545;3282;3697;4584;4235;3912;3734;4082;3967;3513;2656;1608
02/02/19;ES11;2-;1263;658;303;172;138;152;317;1326;3323;4265;3783;3170
02/02/19;ES11;2=;3366;3686;4209;5283;5379;4872;5416;5050;5478;5162;3750;2332
02/02/19;ES12;1-;485;327;279;298;409;1124;1798;1850;1456;2030;1936;1979
02/02/19;ES12;1=;1599;1151;1903;1871;1653;1074;774;1599;2166;1648;1223;1087
02/02/19;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES13;1-;347;191;183;165;175;439;1180;1489;1614;1524;1525;1584
02/02/19;ES13;1=;1575;1664;1377;1572;1607;1516;1543;1603;1464;935;773;674
02/02/19;ES13;2-;478;354;261;233;254;493;1433;1904;1858;1913;1966;1789
02/02/19;ES13;2=;1590;1833;1673;1880;1722;1202;1728;2099;1802;1201;1092;1032
02/02/19;ES14;1-;44;23;19;28;27;84;214;561;499;455;507;453
02/02/19;ES14;1=;420;449;382;432;425;440;383;388;306;165;180;135
02/02/19;ES14;2-;36;24;8;27;24;39;130;254;262;321;341;368
02/02/19;ES14;2=;364;381;271;333;351;339;347;314;261;166;133;96
02/02/19;ES15;1-;76;60;42;43;56;243;1028;1286;1194;943;827;898
02/02/19;ES15;1=;865;1002;895;1022;864;898;973;830;633;399;245;219
02/02/19;ES15;2-;50;20;17;21;32;146;708;879;884;929;912;877
02/02/19;ES15;2=;974;1061;976;881;973;952;854;765;602;308;187;137
02/02/19;ES16;1-;354;191;117;120;127;303;1075;1563;1440;1449;1557;1758
02/02/19;ES16;1=;1771;1860;1456;1765;1848;1940;1985;1828;1479;1074;841;851
02/02/19;ES16;2-;181;144;92;103;124;419;1711;2094;1963;1806;1705;1817
02/02/19;ES16;2=;1575;1570;1415;1530;1687;1584;1480;1567;1337;751;532;479
02/02/19;ES17;1-;285;171;127;174;287;1295;3097;3416;3234;2907;2740;2678
02/02/19;ES17;1=;2833;2571;2625;2711;2725;2848;2705;2514;2349;1469;977;655
02/02/19;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES18;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES18;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES18;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES18;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES19;1-;218;139;94;74;145;263;684;1052;1150;1081;1157;1131
02/02/19;ES19;1=;1042;1138;1047;1198;1123;1274;1282;1155;963;610;501;373
02/02/19;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES20;1-;4042;2302;1052;612;516;564;1198;3625;8602;9999;8487;7457
02/02/19;ES20;1=;8412;9388;9999;9999;9999;9999;9999;9999;9999;9999;9265;6516
02/02/19;ES20;2-;5102;1849;888;491;444;709;2073;9999;8056;6409;5207;9829
02/02/19;ES20;2=;9312;8964;9742;9999;9999;9999;9852;9999;9999;9318;7241;4441
02/02/19;ES21;1-;93;56;36;25;49;185;1305;1965;1407;1104;1033;1127
02/02/19;ES21;1=;1147;1278;1007;1170;1255;1259;1321;1072;878;524;368;295
02/02/19;ES21;2-;98;65;42;49;76;344;1079;2111;2138;1745;1690;1609
02/02/19;ES21;2=;1635;1638;1508;1766;2049;2294;2304;1760;1067;549;334;279
02/02/19;ES22;1-;193;113;88;93;169;558;1523;1783;1488;1184;1123;1141
02/02/19;ES22;1=;1064;1153;1051;1171;1180;1220;1161;1128;881;571;403;320
02/02/19;ES22;2-;277;162;147;107;143;316;893;1191;1261;1207;1267;1350
02/02/19;ES22;2=;1344;1445;1265;1251;1401;1565;1696;1543;1209;883;630;584
02/02/19;ES23;1-;410;301;225;241;421;1633;3827;3053;3259;3176;2640;2486
02/02/19;ES23;1=;2314;2265;2333;2577;2488;2439;2376;2124;1803;1265;1031;823
02/02/19;ES23;2-;829;513;456;373;461;753;1330;1663;1828;2081;2457;2419
02/02/19;ES23;2=;2472;2953;2680;2652;2999;3170;3148;2943;2269;1796;1666;1560
02/02/19;ES24;1-;194;102;63;64;60;152;413;761;795;802;787;955
02/02/19;ES24;1=;1025;1052;1024;909;1092;1179;1127;998;771;501;366;374
02/02/19;ES24;2-;129;121;100;73;90;339;1337;1578;1392;970;823;809
02/02/19;ES24;2=;770;789;743;800;809;816;785;745;599;414;317;290
02/02/19;ES25;1-;126;96;72;12;12;136;192;259;277;245;266;247
02/02/19;ES25;1=;232;241;230;236;244;200;223;210;240;190;234;174
02/02/19;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/02/19;ES26;1-;191;162;127;95;89;142;194;323;291;409;398;448
02/02/19;ES26;1=;397;380;359;391;431;371;378;381;349;327;322;296
02/02/19;ES26;2-;145;122;82;70;75;150;191;276;324;358;409;344
02/02/19;ES26;2=;346;314;284;320;320;322;321;336;312;277;245;215
